|Tau|fi|
|18.83984|0.00205|
|18.84831|0.00205|
|18.85677|0.00204|
|18.86523|0.00204|
|18.87370|0.00204|
|18.88216|0.00204|
|18.89063|0.00204|
|18.89909|0.00203|
|18.90755|0.00203|
|18.91602|0.00203|
|18.92448|0.00203|
|18.93294|0.00202|
|18.94141|0.00202|
|18.94987|0.00202|
|18.95833|0.00202|
|18.96680|0.00202|
|18.97526|0.00201|
|18.98372|0.00201|
|18.99219|0.00201|
|19.00065|0.00201|
|19.00911|0.00201|
|19.01758|0.00200|
|19.02604|0.00200|
|19.03451|0.00200|
|19.04297|0.00200|
|19.05143|0.00200|
|19.05990|0.00199|
|19.06836|0.00199|
|19.07682|0.00199|
|19.08529|0.00199|
|19.09375|0.00198|
|19.10221|0.00198|
|19.11068|0.00198|
|19.11914|0.00198|
|19.12760|0.00198|
|19.13607|0.00197|
|19.14453|0.00197|
|19.15299|0.00197|
|19.16146|0.00197|
|19.16992|0.00197|
|19.17839|0.00196|
|19.18685|0.00196|
|19.19531|0.00196|
|19.20378|0.00196|
|19.21224|0.00195|
|19.22070|0.00195|
|19.22917|0.00195|
|19.23763|0.00195|
|19.24609|0.00195|
|19.25456|0.00194|
|19.26302|0.00194|
|19.27148|0.00194|
|19.27995|0.00194|
|19.28841|0.00193|
|19.29687|0.00193|
|19.30534|0.00193|
|19.31380|0.00193|
|19.32227|0.00193|
|19.33073|0.00192|
|19.33919|0.00192|
|19.34766|0.00192|
|19.35612|0.00192|
|19.36458|0.00191|
|19.37305|0.00191|
|19.38151|0.00191|
|19.38997|0.00191|
|19.39844|0.00191|
|19.40690|0.00190|
|19.41536|0.00190|
|19.42383|0.00190|
|19.43229|0.00190|
|19.44076|0.00189|
|19.44922|0.00189|
|19.45768|0.00189|
|19.46615|0.00189|
|19.47461|0.00189|
|19.48307|0.00188|
|19.49154|0.00188|
|19.50000|0.00188|
|19.50846|0.00188|
|19.51693|0.00187|
|19.52539|0.00187|
|19.53385|0.00187|
|19.54232|0.00187|
|19.55078|0.00187|
|19.55924|0.00186|
|19.56771|0.00186|
|19.57617|0.00186|
|19.58464|0.00186|
|19.59310|0.00185|
|19.60156|0.00185|
|19.61003|0.00185|
|19.61849|0.00185|
|19.62695|0.00185|
|19.63542|0.00184|
|19.64388|0.00184|
|19.65234|0.00184|
|19.66081|0.00184|
|19.66927|0.00183|
|19.67773|0.00183|
|19.68620|0.00183|
|19.69466|0.00183|
|19.70312|0.00183|
|19.71159|0.00182|
|19.72005|0.00182|
|19.72852|0.00182|
|19.73698|0.00182|
|19.74544|0.00181|
|19.75391|0.00181|
|19.76237|0.00181|
|19.77083|0.00181|
|19.77930|0.00180|
|19.78776|0.00180|
|19.79622|0.00180|
|19.80469|0.00180|
|19.81315|0.00180|
|19.82161|0.00179|
|19.83008|0.00179|
|19.83854|0.00179|
|19.84701|0.00179|
|19.85547|0.00178|
|19.86393|0.00178|
|19.87240|0.00178|
|19.88086|0.00178|
|19.88932|0.00178|
|19.89779|0.00177|
|19.90625|0.00177|
|19.91471|0.00177|
|19.92318|0.00177|
|19.93164|0.00176|
|19.94010|0.00176|
|19.94857|0.00176|
|19.95703|0.00176|
|19.96549|0.00175|
|19.97396|0.00175|
|19.98242|0.00175|
|19.99089|0.00175|
|19.99935|0.00175|
|20.00781|0.00174|
|20.01628|0.00174|
|20.02474|0.00174|
|20.03320|0.00174|
|20.04167|0.00173|
|20.05013|0.00173|
|20.05859|0.00173|
|20.06706|0.00173|
|20.07552|0.00172|
|20.08398|0.00172|
|20.09245|0.00172|
|20.10091|0.00172|
|20.10937|0.00172|
|20.11784|0.00171|
|20.12630|0.00171|
|20.13477|0.00171|
|20.14323|0.00171|
|20.15169|0.00170|
|20.16016|0.00170|
|20.16862|0.00170|
|20.17708|0.00170|
|20.18555|0.00169|
|20.19401|0.00169|
|20.20247|0.00169|
|20.21094|0.00169|
|20.21940|0.00168|
|20.22786|0.00168|
|20.23633|0.00168|
|20.24479|0.00168|
|20.25326|0.00168|
|20.26172|0.00167|
|20.27018|0.00167|
|20.27865|0.00167|
|20.28711|0.00167|
|20.29557|0.00166|
|20.30404|0.00166|
|20.31250|0.00166|
|20.32096|0.00166|
|20.32943|0.00165|
|20.33789|0.00165|
|20.34635|0.00165|
|20.35482|0.00165|
|20.36328|0.00165|
|20.37174|0.00164|
|20.38021|0.00164|
|20.38867|0.00164|
|20.39714|0.00164|
|20.40560|0.00163|
|20.41406|0.00163|
|20.42253|0.00163|
|20.43099|0.00163|
|20.43945|0.00162|
|20.44792|0.00162|
|20.45638|0.00162|
|20.46484|0.00162|
|20.47331|0.00161|
|20.48177|0.00161|
|20.49023|0.00161|
|20.49870|0.00161|
|20.50716|0.00161|
|20.51562|0.00160|
|20.52409|0.00160|
|20.53255|0.00160|
|20.54102|0.00160|
|20.54948|0.00159|
|20.55794|0.00159|
|20.56641|0.00159|
|20.57487|0.00159|
|20.58333|0.00158|
|20.59180|0.00158|
|20.60026|0.00158|
|20.60872|0.00158|
|20.61719|0.00157|
|20.62565|0.00157|
|20.63411|0.00157|
|20.64258|0.00157|
|20.65104|0.00157|
|20.65951|0.00156|
|20.66797|0.00156|
|20.67643|0.00156|
|20.68490|0.00156|
|20.69336|0.00155|
|20.70182|0.00155|
|20.71029|0.00155|
|20.71875|0.00155|
|20.72721|0.00154|
|20.73568|0.00154|
|20.74414|0.00154|
|20.75260|0.00154|
|20.76107|0.00153|
|20.76953|0.00153|
|20.77799|0.00153|
|20.78646|0.00153|
|20.79492|0.00153|
|20.80339|0.00152|
|20.81185|0.00152|
|20.82031|0.00152|
|20.82878|0.00152|
|20.83724|0.00151|
|20.84570|0.00151|
|20.85417|0.00151|
|20.86263|0.00151|
|20.87109|0.00150|
|20.87956|0.00150|
|20.88802|0.00150|
|20.89648|0.00150|
|20.90495|0.00149|
|20.91341|0.00149|
|20.92187|0.00149|
|20.93034|0.00149|
|20.93880|0.00149|
|20.94727|0.00148|
|20.95573|0.00148|
|20.96419|0.00148|
|20.97266|0.00148|
|20.98112|0.00147|
|20.98958|0.00147|
|20.99805|0.00147|
|21.00651|0.00147|
|21.01497|0.00146|
|21.02344|0.00146|
|21.03190|0.00146|
|21.04036|0.00146|
|21.04883|0.00145|
|21.05729|0.00145|
|21.06576|0.00145|
|21.07422|0.00145|
|21.08268|0.00145|
|21.09115|0.00144|
|21.09961|0.00144|
|21.10807|0.00144|
|21.11654|0.00144|
|21.12500|0.00143|
|21.13346|0.00143|
|21.15039|0.00143|
|21.16732|0.00142|
|21.18424|0.00142|
|21.20117|0.00141|
|21.21810|0.00141|
|21.23503|0.00140|
|21.25195|0.00140|
|21.26888|0.00139|
|21.28581|0.00139|
|21.30273|0.00138|
|21.31966|0.00138|
|21.33659|0.00138|
|21.35352|0.00137|
|21.37044|0.00137|
|21.38737|0.00136|
|21.40430|0.00136|
|21.42122|0.00135|
|21.43815|0.00135|
|21.45508|0.00134|
|21.47201|0.00134|
|21.48893|0.00133|
|21.50586|0.00133|
|21.52279|0.00132|
|21.53971|0.00132|
|21.55664|0.00131|
|21.57357|0.00131|
|21.59049|0.00131|
|21.60742|0.00130|
|21.62435|0.00130|
|21.64128|0.00129|
|21.65820|0.00129|
|21.67513|0.00128|
|21.69206|0.00128|
|21.70898|0.00127|
|21.72591|0.00127|
|21.74284|0.00126|
|21.75977|0.00126|
|21.77669|0.00125|
|21.79362|0.00125|
|21.81055|0.00124|
|21.82747|0.00124|
|21.84440|0.00124|
|21.86133|0.00123|
|21.87826|0.00123|
|21.89518|0.00122|
|21.91211|0.00122|
|21.92904|0.00121|
|21.94596|0.00121|
|21.96289|0.00120|
|21.97982|0.00120|
|21.99674|0.00119|
|22.01367|0.00119|
|22.03060|0.00119|
|22.04753|0.00118|
|22.06445|0.00118|
|22.08138|0.00117|
|22.09831|0.00117|
|22.11523|0.00116|
|22.13216|0.00116|
|22.14909|0.00115|
|22.16602|0.00115|
|22.18294|0.00114|
|22.19987|0.00114|
|22.21680|0.00114|
|22.23372|0.00113|
|22.25065|0.00113|
|22.26758|0.00112|
|22.28451|0.00112|
|22.30143|0.00111|
|22.31836|0.00111|
|22.33529|0.00110|
|22.35221|0.00110|
|22.36914|0.00110|
|22.38607|0.00109|
|22.40299|0.00109|
|22.41992|0.00108|
|22.43685|0.00108|
|22.45378|0.00107|
|22.47070|0.00107|
|22.48763|0.00106|
|22.50456|0.00106|
|22.52148|0.00106|
|22.53841|0.00105|
|22.55534|0.00105|
|22.57227|0.00104|
|22.58919|0.00104|
|22.60612|0.00103|
|22.62305|0.00103|
|22.63997|0.00102|
|22.65690|0.00102|
|22.67383|0.00102|
|22.69076|0.00101|
|22.70768|0.00101|
|22.72461|0.00100|
|22.74154|0.00100|
|22.75846|0.00099|
|22.77539|0.00099|
|22.79232|0.00099|
|22.80924|0.00098|
|22.82617|0.00098|
|22.84310|0.00097|
|22.86003|0.00097|
|22.87695|0.00096|
|22.89388|0.00096|
|22.91081|0.00095|
|22.92773|0.00095|
|22.94466|0.00095|
|22.96159|0.00094|
|22.97852|0.00094|
|22.99544|0.00093|
|23.01237|0.00093|
|23.02930|0.00093|
|23.04622|0.00092|
|23.06315|0.00092|
|23.08008|0.00091|
|23.09701|0.00091|
|23.11393|0.00090|
|23.13086|0.00090|
|23.14779|0.00090|
|23.16471|0.00089|
|23.18164|0.00089|
|23.19857|0.00088|
|23.21549|0.00088|
|23.23242|0.00087|
|23.24935|0.00087|
|23.26628|0.00087|
|23.28320|0.00086|
|23.30013|0.00086|
|23.31706|0.00085|
|23.33398|0.00085|
|23.35091|0.00085|
|23.36784|0.00084|
|23.38477|0.00084|
|23.40169|0.00083|
|23.41862|0.00083|
|23.43555|0.00083|
|23.45247|0.00082|
|23.46940|0.00082|
|23.48633|0.00081|
|23.50326|0.00081|
|23.52018|0.00080|
|23.53711|0.00080|
|23.55404|0.00080|
|23.57096|0.00079|
|23.58789|0.00079|
|23.60482|0.00078|
|23.62174|0.00078|
|23.63867|0.00078|
|23.65560|0.00077|
|23.67253|0.00077|
|23.70638|0.00076|
|23.74023|0.00075|
|23.77409|0.00074|
|23.80794|0.00074|
|23.84180|0.00073|
|23.87565|0.00072|
|23.90951|0.00071|
|23.94336|0.00071|
|23.97721|0.00070|
|24.01107|0.00069|
|24.04492|0.00068|
|24.07878|0.00068|
|24.11263|0.00067|
|24.14648|0.00066|
|24.18034|0.00065|
|24.21419|0.00065|
|24.24805|0.00064|
|24.28190|0.00063|
|24.31576|0.00062|
|24.34961|0.00062|
|24.38346|0.00061|
|24.41732|0.00060|
|24.45117|0.00059|
|24.48503|0.00059|
|24.51888|0.00058|
|24.55273|0.00057|
|24.58659|0.00057|
|24.62044|0.00056|
|24.65430|0.00055|
|24.68815|0.00054|
|24.72201|0.00054|
|24.75586|0.00053|
|24.78971|0.00052|
|24.82357|0.00052|
|24.85742|0.00051|
|24.89128|0.00050|
|24.92513|0.00050|
|24.95898|0.00049|
|24.99284|0.00048|
|25.02669|0.00048|
|25.06055|0.00047|
|25.09440|0.00046|
|25.12826|0.00046|
|25.16211|0.00045|
|25.19596|0.00044|
|25.22982|0.00044|
|25.26367|0.00043|
|25.29753|0.00042|
|25.33138|0.00042|
|25.36523|0.00041|
|25.39909|0.00040|
|25.43294|0.00040|
|25.46680|0.00039|
|25.50065|0.00039|
|25.53451|0.00038|
|25.56836|0.00037|
|25.60221|0.00037|
|25.63607|0.00036|
|25.66992|0.00036|
|25.70378|0.00035|
|25.73763|0.00034|
|25.77148|0.00034|
|25.80534|0.00033|
|25.83919|0.00033|
|25.87305|0.00032|
|25.90690|0.00031|
|25.94076|0.00031|
|25.97461|0.00030|
|26.00846|0.00030|
|26.04232|0.00029|
|26.07617|0.00029|
|26.11003|0.00028|
|26.14388|0.00027|
|26.17773|0.00027|
|26.21159|0.00026|
|26.24544|0.00026|
|26.31315|0.00025|
|26.38086|0.00024|
|26.44857|0.00023|
|26.51628|0.00022|
|26.58398|0.00021|
|26.65169|0.00020|
|26.71940|0.00019|
|26.78711|0.00018|
|26.85482|0.00017|
|26.92253|0.00016|
|26.99023|0.00015|
|27.05794|0.00014|
|27.12565|0.00013|
|27.19336|0.00012|
|27.26107|0.00011|
|27.32878|0.00010|
|27.39648|0.00009|
|27.46419|0.00009|
|27.53190|0.00008|
|27.59961|0.00007|
|27.66732|0.00006|
|27.73503|0.00005|
|27.80273|0.00005|
|27.87044|0.00004|
|27.93815|0.00003|
|28.00586|0.00002|
|28.07357|0.00002|
|28.14128|0.00001|
|28.20898|0.00000|
|28.27669|-0.00000|
|28.34440|-0.00001|
|28.41211|-0.00002|
|28.47982|-0.00002|
|28.54753|-0.00003|
|28.61523|-0.00004|
|28.68294|-0.00004|
|28.75065|-0.00005|
|28.81836|-0.00005|
|28.88607|-0.00006|
|29.02148|-0.00007|
|29.15690|-0.00008|
|29.29232|-0.00009|
|29.42773|-0.00010|
|29.56315|-0.00011|
|29.69857|-0.00012|
|29.83398|-0.00013|
|29.96940|-0.00014|
|30.10482|-0.00014|
|30.24023|-0.00015|
|30.37565|-0.00016|
|30.51107|-0.00016|
|30.64648|-0.00017|
|30.78190|-0.00018|
|30.91732|-0.00018|
|31.05273|-0.00019|
|31.18815|-0.00019|
|31.32357|-0.00020|
|31.45898|-0.00020|
|31.59440|-0.00020|
|31.72982|-0.00021|
|31.86523|-0.00021|
|32.00065|-0.00021|
|32.13607|-0.00022|
|32.27148|-0.00022|
|32.40690|-0.00022|
|32.54232|-0.00022|
|32.67773|-0.00022|
|32.81315|-0.00022|
|32.94857|-0.00023|
|33.08398|-0.00023|
|33.21940|-0.00023|
|33.35482|-0.00023|
|33.49023|-0.00023|
|33.62565|-0.00023|
|33.76107|-0.00023|
|33.89648|-0.00023|
|34.03190|-0.00023|
|34.16732|-0.00022|
|34.30273|-0.00022|
|34.43815|-0.00022|
|34.57357|-0.00022|
|34.70898|-0.00022|
|34.84440|-0.00022|
|34.97982|-0.00022|
|35.11523|-0.00021|
|35.25065|-0.00021|
|35.38607|-0.00021|
|35.52148|-0.00021|
|35.65690|-0.00021|
|35.79232|-0.00020|
|35.92773|-0.00020|
|36.06315|-0.00020|
|36.19857|-0.00020|
|36.33398|-0.00019|
|36.46940|-0.00019|
|36.60482|-0.00019|
|36.74023|-0.00019|
|36.87565|-0.00018|
|37.01107|-0.00018|
|37.14648|-0.00018|
|37.28190|-0.00017|
|37.41732|-0.00017|
|37.55273|-0.00017|
|37.68815|-0.00016|
|37.82357|-0.00016|
|37.95898|-0.00016|
|38.09440|-0.00016|
|38.22982|-0.00015|
|38.36523|-0.00015|
|38.50065|-0.00015|
|38.63607|-0.00014|
|38.77148|-0.00014|
|38.90690|-0.00014|
|39.04232|-0.00013|
|39.17773|-0.00013|
|39.31315|-0.00013|
|39.44857|-0.00012|
|39.58398|-0.00012|
|39.71940|-0.00012|
|39.85482|-0.00011|
|39.99023|-0.00011|
|40.12565|-0.00011|
|40.26107|-0.00010|
|40.39648|-0.00010|
|40.53190|-0.00010|
|40.66732|-0.00010|
|40.80273|-0.00009|
|41.07357|-0.00009|
|41.34440|-0.00008|
|41.61523|-0.00008|
|41.88607|-0.00007|
|42.15690|-0.00007|
|42.42773|-0.00006|
|42.69857|-0.00006|
|42.96940|-0.00005|
|43.51107|-0.00004|
|44.05273|-0.00003|
|44.59440|-0.00003|
|45.13607|-0.00002|
|46.21940|-0.00001|
|48.38607|0.00000|
|50.55273|0.00001|
|54.88607|0.00001|
|59.21940|0.00000|
|63.55273|-0.00000|
|67.88607|-0.00000|
|72.21940|-0.00000|
|76.55273|-0.00000|
|80.88607|-0.00000|
|85.21940|-0.00000|
|93.88607|-0.00000|
|111.21940|-0.00000|
|128.55273|-0.00000|
|137.21940|-0.00000|
|145.88607|0.00000|
|154.55273|0.00000|
|163.21940|0.00000|
|171.88607|-0.00000|
|180.55273|-0.00000|
|197.88607|-0.00000|
|215.21940|0.00000|
|232.55273|0.00001|
|241.21940|0.00000|
|249.88607|-0.00000|
|258.55273|-0.00000|
|267.21940|-0.00000|
|275.88607|0.00000|
|284.55273|0.00000|
|293.21940|0.00000|
|301.88607|-0.00000|
